Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,4/16/19 9:31,FALSE,Ossining Running,0.53,48,03:08.8,182,184,5:55,5:17,--,--,1.49,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:04,03:08.8,240,245
Running,1/10/19 16:13,FALSE,Running,0.23,21,01:23.1,186,192,5:55,5:02,--,--,1.46,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:22,01:23.1,--,--
Running,9/26/20 19:48,FALSE,Waltham Running,0.12,9,00:41.2,184,190,5:55,3:38,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,00:41.2,1,0,0:00:41,00:41.2,39,45
Running,4/14/21 18:12,FALSE,Waltham Running,0.52,48,03:05.7,194,196,5:54,5:38,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,03:05.7,1,0,03:05.7,03:05.7,39,45
Running,4/23/19 16:05,FALSE,Running,0.53,49,03:06.7,182,192,5:54,4:54,--,--,1.5,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:04,03:06.7,307,318
Running,5/17/21 20:22,FALSE,Waltham Running,0.53,48,03:07.7,192,198,5:53,5:36,--,--,1.43,0,0,0,0,0,0:00,0,0:00,No,03:07.8,1,0,03:07.7,03:07.7,39,45
Running,9/22/20 19:16,FALSE,Waltham Running,0.26,22,01:30.9,190,200,5:53,5:33,--,--,1.44,0,0,0,0,0,0:00,0,0:00,No,01:30.9,1,0,01:30.9,01:30.9,39,45
Running,8/11/20 13:38,FALSE,Running,0.11,10,00:39.3,186,190,5:53,4:38,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,00:39.3,1,0,00:39.3,00:39.3,--,--
Running,9/15/19 9:25,FALSE,Westport Running,16.81,"1,269",1:38:54,138,250,5:53,2:33,208,200,2.09,0,0,0,0,0,0:00,0,0:00,No,03:18.9,17,0,1:36:31,1:38:54,--,98
Running,5/6/19 15:56,FALSE,Running,0.53,48,03:06.8,178,190,5:51,5:00,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:04,03:06.8,307,318
Running,2/24/21 17:01,FALSE,Running,0.22,23,01:18.1,198,204,5:50,4:56,--,--,1.39,0,0,0,0,0,0:00,0,0:00,No,01:18.1,1,0,0:01:18,01:18.1,--,--
Running,5/2/19 16:16,FALSE,Running,0.24,22,01:22.5,186,194,5:49,5:03,--,--,1.49,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:19,01:22.5,--,--
Running,10/29/20 19:11,FALSE,Running,1.01,93,05:51.1,190,194,5:49,4:55,--,--,1.46,0,0,0,0,0,0:00,0,0:00,No,00:01.1,2,0,05:50.1,05:51.1,--,--
Running,7/9/19 19:39,FALSE,Somers Running,1.97,179,0:11:26,184,194,5:49,4:38,26,26,1.5,0,0,0,0,0,0:00,0,0:00,No,05:42.4,2,0,0:11:19,0:11:26,487,502
Running,3/14/19 16:19,FALSE,Ossining - Running,0.79,73,04:37.1,174,192,5:49,4:11,4,--,1.59,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:32,04:37.1,306,318
Running,12/3/20 15:43,FALSE,Ossining Running,0.25,23,01:27.1,186,200,5:48,5:03,21,--,1.49,0,0,0,0,0,0:00,0,0:00,No,01:27.1,1,0,0:01:27,01:27.1,157,193
Running,8/13/20 12:11,FALSE,Running,0.24,22,01:23.1,190,200,5:48,4:51,--,--,1.46,0,0,0,0,0,0:00,0,0:00,No,01:23.1,1,0,0:01:23,01:23.1,--,--
Running,11/24/20 18:34,FALSE,Ossining Running,0.5,46,02:54.3,192,196,5:47,5:26,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,02:54.3,1,0,0:02:54,02:54.3,240,245
Running,4/16/19 9:37,FALSE,Ossining Running,0.54,49,03:07.8,180,188,5:47,5:10,--,--,1.55,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:07,03:07.8,240,245
Running,11/24/20 18:25,FALSE,Ossining Running,0.51,48,02:57.2,192,196,5:47,5:01,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,02:57.2,1,0,0:02:57,02:57.2,240,246
Running,5/25/21 19:22,FALSE,Waltham Running,0.54,49,03:05.9,192,198,5:46,5:18,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,03:05.9,1,0,03:05.9,03:05.9,39,46
Running,5/22/21 7:50,FALSE,Waltham Running,0.52,48,02:59.8,192,198,5:46,5:11,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,02:59.8,1,0,0:02:59,02:59.8,39,45
Running,12/3/18 16:11,FALSE,Ossining Running,0.26,24,01:30.4,178,186,5:46,5:04,--,--,1.57,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:29,01:30.4,240,245
Running,8/13/20 12:19,FALSE,Running,0.25,23,01:26.8,184,192,5:46,4:58,--,--,1.52,0,0,0,0,0,0:00,0,0:00,No,01:26.8,1,0,01:26.8,01:26.8,--,--
Running,3/13/19 16:09,FALSE,Running,0.22,20,01:17.2,184,192,5:46,4:18,--,--,1.52,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:15,01:17.2,--,--
Running,3/25/19 16:19,FALSE,Running,0.31,27,01:45.8,182,190,5:46,3:47,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:42,01:45.8,--,--
Running,1/23/21 15:15,FALSE,Ossining Running,0.26,25,01:29.6,188,196,5:45,5:35,--,--,1.49,0,0,0,0,0,0:00,0,0:00,No,01:29.6,1,0,01:29.6,01:29.6,307,318
Running,9/26/20 19:55,FALSE,Waltham Running,0.11,10,00:39.1,192,200,5:45,5:27,--,--,1.46,0,0,0,0,0,0:00,0,0:00,No,00:39.1,1,0,0:00:39,00:39.1,39,45
Running,12/1/20 14:59,FALSE,Ossining Running,0.51,47,02:56.4,186,192,5:45,5:21,--,--,1.5,0,0,0,0,0,0:00,0,0:00,No,02:56.5,1,0,0:02:56,02:56.4,308,318
Running,4/10/19 16:43,FALSE,Ossining Running,0.4,36,02:15.8,180,186,5:44,5:10,--,--,1.56,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:15,02:15.8,306,318
Running,8/13/20 12:30,FALSE,Running,0.11,9,00:38.8,190,200,5:44,4:04,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,00:38.8,1,0,00:38.8,00:38.8,--,--
Running,9/26/20 19:58,FALSE,Waltham Running,0.11,10,00:38.7,190,194,5:43,5:24,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,00:38.7,1,0,0:00:38,00:38.7,39,45
Running,12/3/20 15:52,FALSE,Ossining Running,0.25,23,01:26.1,184,194,5:43,5:15,16,--,1.53,0,0,0,0,0,0:00,0,0:00,No,01:26.1,1,0,0:01:26,01:26.1,157,191
Running,4/16/19 9:26,FALSE,Ossining Running,0.52,49,03:00.1,184,190,5:43,4:49,--,--,1.53,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:59,03:00.1,240,245
Running,3/20/19 16:34,FALSE,Running,0.25,23,01:25.6,184,192,5:42,4:54,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:22,01:25.6,--,--
Running,12/12/18 16:19,FALSE,Running,0.24,20,01:20.4,188,194,5:42,4:47,--,--,1.5,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:18,03:22.1,--,--
Running,5/25/21 19:31,FALSE,Waltham Running,0.54,47,03:03.3,192,198,5:42,4:43,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,03:03.3,1,0,0:03:03,03:03.3,39,46
Running,1/10/19 16:17,FALSE,Running,0.24,21,01:20.7,186,192,5:41,4:57,--,--,1.52,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:19,01:20.7,--,--
Running,12/12/18 16:10,FALSE,Running,0.23,21,01:20.0,186,192,5:41,4:56,--,--,1.52,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:19,01:20.0,--,--
Running,11/26/18 15:57,FALSE,Running,0.24,21,01:20.6,184,192,5:41,4:20,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:20,01:20.6,--,--
Running,8/11/20 13:43,FALSE,Running,0.11,9,00:38.3,186,186,5:41,4:06,--,--,1.52,0,0,0,0,0,0:00,0,0:00,No,00:38.3,1,0,0:00:38,00:38.3,--,--
Running,4/10/19 16:28,FALSE,Ossining Running,0.67,60,03:46.9,180,188,5:40,5:25,--,8,1.58,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:45,04:55.8,307,318
Running,5/17/21 20:32,FALSE,Waltham Running,0.53,48,02:59.2,192,198,5:40,5:25,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,02:59.2,1,0,02:59.2,02:59.2,39,45
Running,12/17/18 16:10,FALSE,Ossining Running,0.54,48,03:05.0,180,190,5:40,5:18,2,--,1.58,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:04,03:05.3,240,248
Running,1/2/19 15:25,FALSE,Ossining Running,0.53,47,02:59.7,176,188,5:40,5:05,--,--,1.61,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:56,02:59.7,240,245
Running,1/10/19 16:26,FALSE,Running,0.24,21,01:21.4,186,192,5:40,4:56,--,--,1.53,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:20,01:21.4,--,--
Running,11/26/18 16:00,FALSE,Running,0.23,20,01:18.5,186,194,5:40,4:35,--,--,1.53,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:14,01:18.5,--,--
Running,3/14/19 15:58,FALSE,Ossining - Running,0.81,73,04:35.5,182,196,5:39,4:30,--,--,1.56,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:34,04:35.5,306,318
Running,3/20/19 16:14,FALSE,Running,0.31,27,01:44.5,188,196,5:39,3:50,--,--,1.52,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:40,01:44.5,--,--
Running,12/29/20 17:52,FALSE,Ossining Running,0.26,23,01:27.3,186,192,5:38,5:21,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,01:27.3,1,0,01:27.3,01:27.3,240,245
Running,4/10/19 16:11,FALSE,Ossining Running,0.67,62,03:45.7,180,186,5:38,5:09,--,8,1.59,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:41,03:45.7,306,318
Running,12/11/20 14:59,FALSE,Ossining Running,0.25,22,01:23.7,188,192,5:38,5:09,--,--,1.52,0,0,0,0,0,0:00,0,0:00,No,01:23.7,1,0,0:01:23,01:23.7,318,329
Running,4/10/19 16:18,FALSE,Ossining Running,0.4,37,02:14.1,180,186,5:37,5:23,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:12,02:14.1,307,318
Running,4/14/21 18:21,FALSE,Waltham Running,0.53,49,02:59.0,190,196,5:37,5:17,--,--,1.51,0,0,0,0,0,0:00,0,0:00,No,02:59.0,1,0,02:59.0,02:59.0,39,45
Running,12/11/20 14:47,FALSE,Ossining Running,0.25,22,01:24.4,194,202,5:37,5:16,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,01:24.4,1,0,0:01:24,01:24.4,318,329
Running,4/16/19 9:20,FALSE,Ossining Running,0.52,48,02:55.3,186,194,5:36,5:01,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:51,02:55.3,240,246
Running,4/10/19 15:57,FALSE,Ossining Running,0.68,62,03:46.0,182,188,5:34,5:01,--,8,1.59,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:44,03:46.0,306,318
Running,4/23/19 15:52,FALSE,Ossining Running,0.53,47,02:57.2,184,200,5:34,4:16,--,--,1.57,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:55,02:57.2,305,318
Running,9/22/20 19:19,FALSE,Waltham Running,0.26,23,01:27.0,196,200,5:33,5:19,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,01:27.0,1,0,0:01:27,01:27.0,39,45
Running,9/22/20 19:22,FALSE,Waltham Running,0.26,24,01:26.4,194,198,5:33,5:18,--,--,1.5,0,0,0,0,0,0:00,0,0:00,No,01:26.5,1,0,01:26.4,01:26.4,39,45
Running,9/22/20 19:25,FALSE,Waltham Running,0.26,23,01:26.7,188,192,5:33,5:13,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,01:26.7,1,0,01:26.7,01:26.7,39,45
Running,9/29/20 18:59,FALSE,Waltham Running,0.26,24,01:26.1,186,194,5:33,5:09,--,--,1.56,0,0,0,0,0,0:00,0,0:00,No,01:26.1,1,0,0:01:26,01:26.1,39,45
Running,12/12/18 16:23,FALSE,Running,0.24,20,01:18.8,188,192,5:33,4:39,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:14,01:18.8,--,--
Running,3/18/19 16:00,FALSE,Ossining Running,0.52,46,02:53.3,180,194,5:33,4:25,--,--,1.61,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:50,02:53.3,306,318
Running,3/17/21 17:22,FALSE,Waltham Running,0.15,15,00:51.1,188,192,5:32,5:16,--,--,1.55,0,0,0,0,0,0:00,0,0:00,No,00:51.1,1,0,0:00:51,00:51.1,36,47
Running,12/29/20 17:56,FALSE,Ossining Running,0.26,24,01:26.6,184,192,5:32,5:15,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,01:26.6,1,0,01:26.6,01:26.6,240,245
Running,11/26/20 17:19,FALSE,Ossining Running,0.26,24,01:27.7,184,188,5:32,5:13,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,01:27.7,1,0,01:27.7,01:27.7,307,318
Running,4/10/19 16:23,FALSE,Ossining Running,0.4,38,02:12.4,182,188,5:32,5:05,--,--,1.6,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:09,02:12.4,306,318
Running,9/29/20 18:54,FALSE,Waltham Running,0.26,24,01:26.1,190,194,5:31,5:23,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,01:26.1,1,0,0:01:26,01:26.1,39,45
Running,10/6/20 19:05,FALSE,Waltham Running,0.26,24,01:27.5,196,202,5:31,5:20,--,--,1.49,0,0,0,0,0,0:00,0,0:00,No,01:27.5,1,0,0:01:27,01:27.5,39,45
Running,1/10/19 16:21,FALSE,Running,0.24,21,01:19.6,188,192,5:30,4:58,--,--,1.56,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:19,01:19.6,--,--
Running,1/7/19 16:08,FALSE,Ossining Running,0.54,48,02:59.6,180,186,5:30,4:40,4,--,1.62,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:59,02:59.6,239,260
Running,12/12/18 16:05,FALSE,Running,0.23,20,01:16.4,186,192,5:30,4:26,--,--,1.57,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:11,01:16.4,--,--
Running,11/24/18 10:11,FALSE,Running,0.12,8,00:38.2,186,200,5:30,3:51,--,--,1.57,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:34,00:38.2,--,--
Running,12/3/18 15:53,FALSE,Ossining Running,0.25,22,01:22.3,180,188,5:30,3:10,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:20,01:22.3,240,244
Running,9/26/20 20:00,FALSE,Waltham Running,0.12,10,00:37.8,186,192,5:29,5:25,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,00:37.8,1,0,00:37.8,00:37.8,39,45
Running,10/6/20 19:14,FALSE,Waltham Running,0.26,22,01:26.5,190,194,5:29,5:23,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,01:26.5,1,0,0:01:26,01:26.5,39,45
Running,12/29/20 18:01,FALSE,Ossining Running,0.26,23,01:25.3,184,190,5:29,5:17,--,--,1.6,0,0,0,0,0,0:00,0,0:00,No,01:25.3,1,0,0:01:25,01:25.3,240,245
Running,11/26/20 17:14,FALSE,Ossining Running,0.26,24,01:25.6,188,192,5:29,5:16,--,--,1.56,0,0,0,0,0,0:00,0,0:00,No,01:25.6,1,0,01:25.6,01:25.6,306,317
Running,4/10/19 16:07,FALSE,Ossining Running,0.4,37,02:11.0,186,188,5:29,4:56,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:07,02:11.0,307,318
Running,7/10/18 19:26,FALSE,Cortlandt Running,1.05,92,05:44.7,174,192,5:29,4:35,--,7,1.68,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:05:44,05:44.7,128,141
Running,10/6/20 19:01,FALSE,Waltham Running,0.27,24,01:28.2,196,202,5:28,5:21,--,--,1.5,0,0,0,0,0,0:00,0,0:00,No,01:28.1,1,0,0:01:28,01:28.2,39,45
Running,10/10/20 16:40,FALSE,Waltham Running,0.11,10,00:37.7,190,196,5:28,5:10,--,--,1.55,0,0,0,0,0,0:00,0,0:00,No,00:37.6,1,0,0:00:37,00:37.7,39,45
Running,3/20/19 15:55,FALSE,Running,0.17,14,00:55.2,180,196,5:28,3:43,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:53,00:55.2,--,--
Running,1/7/19 16:20,FALSE,Ossining Running,0.53,47,02:53.6,180,192,5:27,5:08,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:51,02:53.6,240,245
Running,3/13/19 16:01,FALSE,Running,0.22,19,01:13.2,186,192,5:27,4:32,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:11,01:13.2,--,--
Running,3/17/21 17:24,FALSE,Waltham Running,0.15,14,00:49.8,188,194,5:26,5:26,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,00:49.8,1,0,00:49.8,00:49.8,36,49
Running,10/10/20 16:47,FALSE,Waltham Running,0.12,10,00:38.6,186,190,5:26,5:15,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,00:38.6,1,0,0:00:38,00:38.6,39,46
Running,10/6/20 19:09,FALSE,Waltham Running,0.26,24,01:25.7,188,194,5:26,5:13,--,--,1.57,0,0,0,0,0,0:00,0,0:00,No,01:25.7,1,0,01:25.7,01:25.7,39,45
Running,11/16/20 17:18,FALSE,Waltham Running,0.53,49,02:52.2,192,196,5:26,5:08,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,02:52.2,1,0,0:02:52,02:52.2,39,45
Running,4/10/19 15:53,FALSE,Ossining Running,0.39,37,02:08.6,184,194,5:26,4:47,--,--,1.61,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:05,02:08.6,307,317
Running,9/22/20 19:29,FALSE,Waltham Running,0.26,23,01:23.9,186,190,5:26,4:16,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,01:23.8,1,0,01:23.9,01:23.9,39,45
Running,5/6/19 16:02,FALSE,Running,0.54,48,02:57.4,180,200,5:26,4:06,--,--,1.65,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:56,02:57.4,306,318
Running,1/10/19 16:30,FALSE,Running,0.24,21,01:19.2,186,192,5:26,4:00,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:17,01:19.2,--,--
Running,12/1/20 14:51,FALSE,Ossining Running,0.52,48,02:49.2,188,194,5:25,4:58,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,02:49.2,1,0,0:02:49,02:49.2,308,318
Running,3/20/19 16:03,FALSE,Running,0.25,22,01:20.9,188,196,5:25,4:22,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:19,01:20.9,--,--
Running,3/17/21 17:27,FALSE,Waltham Running,0.15,15,00:49.6,190,194,5:23,5:02,--,--,1.57,0,0,0,0,0,0:00,0,0:00,No,00:49.6,1,0,00:49.6,00:49.6,36,47
Running,1/23/21 15:11,FALSE,Ossining Running,0.26,26,01:24.0,194,200,5:23,4:55,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,01:24.0,1,0,01:24.0,01:24.0,308,318
Running,11/26/18 16:03,FALSE,Ossining Running,0.26,24,01:24.8,182,188,5:23,4:46,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:23,01:24.8,240,245
Running,8/11/20 13:40,FALSE,Running,0.12,9,00:38.1,192,198,5:23,4:02,--,--,1.56,0,0,0,0,0,0:00,0,0:00,No,00:38.1,1,0,0:00:38,00:38.1,--,--
Running,10/3/20 17:35,FALSE,Waltham Running,0.11,10,00:36.8,190,196,5:21,5:01,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,00:36.8,1,0,0:00:36,00:36.8,39,45
Running,11/26/20 17:29,FALSE,Ossining Running,0.25,23,01:21.0,186,192,5:20,5:06,--,--,1.62,0,0,0,0,0,0:00,0,0:00,No,01:21.0,1,0,0:01:21,01:21.0,307,318
Running,11/4/20 17:19,FALSE,Waltham Running,0.26,24,01:24.4,188,192,5:20,5:00,--,--,1.6,0,0,0,0,0,0:00,0,0:00,No,01:24.4,1,0,01:24.4,01:24.4,39,45
Running,11/4/20 17:14,FALSE,Waltham Running,0.26,24,01:23.9,190,194,5:19,5:11,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,01:23.9,1,0,01:23.9,01:23.9,39,45
Running,12/12/20 13:25,FALSE,Ossining Running,0.13,11,00:40.8,190,194,5:19,5:11,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,00:40.8,1,0,00:40.8,00:40.8,308,316
Running,5/4/21 20:39,FALSE,Ossining Running,0.53,49,02:48.3,190,200,5:19,4:50,11,--,1.59,0,0,0,0,0,0:00,0,0:00,No,02:48.3,1,0,02:48.3,02:48.3,307,318
Running,10/10/20 16:42,FALSE,Waltham Running,0.12,10,00:38.3,186,192,5:18,5:26,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,00:38.3,1,0,00:38.3,00:38.3,39,45
Running,9/26/20 20:03,FALSE,Waltham Running,0.12,10,00:37.3,186,188,5:18,5:16,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,00:37.3,1,0,00:37.3,00:37.3,39,45
Running,10/20/20 19:46,FALSE,Waltham Running,0.27,24,01:25.5,186,194,5:18,5:15,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,01:25.5,1,0,01:25.5,01:25.5,46,48
Running,11/9/20 17:47,FALSE,Waltham Running,0.53,49,02:49.7,190,194,5:18,5:00,--,--,1.6,0,0,0,0,0,0:00,0,0:00,No,02:49.7,1,0,02:49.7,02:49.7,39,46
Running,5/2/19 16:27,FALSE,Running,0.24,21,01:17.8,190,200,5:18,4:19,--,--,1.6,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:14,01:17.8,--,--
Running,5/6/19 15:49,FALSE,Running,0.55,48,02:56.2,182,202,5:18,4:11,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:53,02:56.2,307,319
Running,4/10/19 16:03,FALSE,Ossining Running,0.4,37,02:08.0,186,190,5:17,4:57,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:07,02:08.0,307,318
Running,12/3/18 16:06,FALSE,Ossining Running,0.27,24,01:25.6,184,188,5:17,4:46,--,--,1.65,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:23,01:25.6,240,245
Running,8/13/20 12:28,FALSE,Running,0.12,8,00:38.7,198,204,5:17,3:40,--,--,1.54,0,0,0,0,0,0:00,0,0:00,No,00:38.7,1,0,0:00:36,00:38.8,--,--
Running,3/17/21 17:19,FALSE,Waltham Running,0.16,15,00:49.3,192,198,5:16,5:16,--,--,1.59,0,0,0,0,0,0:00,0,0:00,No,00:49.3,1,0,0:00:49,00:49.3,36,48
Running,11/9/20 17:54,FALSE,Waltham Running,0.54,49,02:49.8,186,190,5:16,4:57,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,02:49.8,1,0,0:02:49,02:49.8,39,46
Running,9/15/20 19:02,FALSE,Waltham Running,0.12,10,00:37.3,196,200,5:16,4:57,--,--,1.56,0,0,0,0,0,0:00,0,0:00,No,00:37.3,1,0,0:00:37,00:37.3,39,45
Running,1/7/19 16:14,FALSE,Ossining Running,0.55,50,02:54.8,182,186,5:16,4:42,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:54,02:54.8,240,246
Running,5/2/19 16:23,FALSE,Running,0.24,21,01:17.3,190,194,5:16,4:27,--,--,1.61,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:15,01:17.3,--,--
Running,12/3/18 15:57,FALSE,Ossining Running,0.26,24,01:23.2,186,192,5:15,4:57,--,--,1.65,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:22,01:23.2,240,245
Running,10/27/20 16:06,FALSE,Waltham Running,0.27,24,01:23.7,186,190,5:15,4:50,--,--,1.65,0,0,0,0,0,0:00,0,0:00,No,01:23.7,1,0,01:23.7,01:23.7,39,46
Running,9/15/20 19:00,FALSE,Waltham Running,0.12,10,00:37.7,194,200,5:14,5:11,--,--,1.58,0,0,0,0,0,0:00,0,0:00,No,00:37.7,1,0,00:37.7,00:37.7,39,46
Running,10/20/20 19:41,FALSE,Waltham Running,0.27,24,01:24.5,190,194,5:14,5:04,--,--,1.62,0,0,0,0,0,0:00,0,0:00,No,01:24.5,1,0,0:01:24,01:24.5,46,48
Running,10/27/20 16:02,FALSE,Waltham Running,0.27,23,01:23.4,188,194,5:14,4:52,--,--,1.64,0,0,0,0,0,0:00,0,0:00,No,01:23.4,1,0,01:23.4,01:23.4,39,45
Running,12/12/20 13:27,FALSE,Ossining Running,0.13,11,00:40.3,190,194,5:12,5:07,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,00:40.3,1,0,00:40.3,00:40.3,308,315
Running,9/15/20 19:07,FALSE,Waltham Running,0.12,11,00:38.2,190,194,5:12,5:06,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,00:38.2,1,0,00:38.2,00:38.2,39,46
Running,10/31/20 17:45,FALSE,Waltham Running,0.15,13,00:46.1,184,190,5:12,4:48,--,--,1.68,0,0,0,0,0,0:00,0,0:00,No,00:46.1,1,0,0:00:46,00:46.1,39,44
Running,10/10/20 16:45,FALSE,Waltham Running,0.12,10,00:37.0,188,190,5:11,4:57,--,--,1.65,0,0,0,0,0,0:00,0,0:00,No,00:36.1,1,0,00:37.0,00:37.0,39,46
Running,12/11/20 15:04,FALSE,Ossining Running,0.25,22,01:18.5,190,194,5:11,4:43,--,--,1.63,0,0,0,0,0,0:00,0,0:00,No,01:18.5,1,0,0:01:18,01:18.5,318,330
Running,3/13/19 16:05,FALSE,Running,0.24,19,01:13.8,186,196,5:11,3:48,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:09,01:13.8,--,--
Running,3/20/19 15:59,FALSE,Running,0.32,27,01:39.9,186,214,5:11,3:14,--,--,1.67,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:35,01:39.9,--,--
